#n p q pq seed time
28 11321 18253 206642213 17 0.006454170001234161
28 11321 21059 238408939 69 0.015415785997902276
28 11437 17939 205168343 66 0.004709573997388361
28 11483 18481 212217323 22 0.008448574000794906
28 11551 21187 244731037 9 0.008131686998240184
28 11579 21863 253151677 100 0.006046032001904678
28 11701 21383 250202483 85 0.012860287999501452
28 11731 13009 152608579 85 0.00679981599751045
28 11789 12721 149967869 36 0.005041549997258699
28 11789 22549 265830161 61 0.006458168998506153
28 11939 22013 262813207 70 0.01297847699970589
28 12041 18583 223757903 45 0.008944138000515522
28 12049 19891 239666659 64 0.013321361999260262
28 12101 14737 178332437 14 0.012636414998269174
28 12119 19469 235944811 43 0.007829670001228806
28 12211 20359 248603749 3 0.007621324999490753
28 12241 15569 190580129 5 0.01595546499811462
28 12487 16651 207921037 25 0.008007446998817613
28 12497 17891 223583827 99 0.02903497400257038
28 12541 12919 162017179 65 0.006246280001505511
28 12553 18061 226719733 95 0.006246960998396389
28 12613 14869 187542697 14 0.005825886000820901
28 12619 14107 178016233 82 0.009324262002337491
28 12721 15217 193575457 92 0.008663855001941556
28 12799 19889 254559311 56 0.004540084999462124
28 12899 16633 214549067 72 0.0054088110009615775
28 12911 13679 176609569 25 0.005091110000648769
28 12941 16981 219751121 98 0.018938810997497058
28 13121 13829 181450309 6 0.00987699599863845
28 13187 16607 218996509 80 0.006029741001839284
28 13711 16361 224325671 3 0.005156117000296945
28 13751 14327 197010577 84 0.0037651080019713845
28 13901 18257 253790557 64 0.008458716001769062
28 13907 15443 214765801 15 0.009612521000235574
28 13913 16067 223540171 58 0.006366059998981655
28 14143 18919 267571417 92 0.008354751000297256
28 14389 14629 210496681 43 0.0063573980005458
28 14629 17489 255846581 94 0.0071622120012762025
28 15083 17597 265415551 86 0.005858422999153845
28 15121 15427 233271667 65 0.009407837998878676
28 15233 16087 245053271 10 0.0041459650019533
28 15443 15923 245898889 29 0.00713081100184354
29 8893 31319 278519867 59 0.005218641999817919
29 9109 32189 293209601 89 0.0057443989971943665
29 9157 29881 273620317 28 0.00980553699992015
29 9371 28837 270231527 37 0.008136027998261852
29 9859 32569 321097771 40 0.011268153000855818
29 9907 30119 298388933 63 0.028951363001397112
29 10193 27689 282233977 82 0.008310928998980671
29 10343 29339 303453277 72 0.0066847179987234995
29 10657 28277 301347989 6 0.008930128999054432
29 10711 30841 330337951 91 0.005293554000672884
29 10903 30593 333555479 13 0.008886587998858886
29 11027 27431 302481637 74 0.006191118998685852
29 11261 30071 338629531 63 0.004515363001701189
29 11321 29423 333097783 16 0.006873752998217242
29 11411 32401 369727811 9 0.005154807000508299
29 11801 27647 326262247 78 0.013526450999052031
29 11909 32561 387768949 22 0.00452007700005197
29 12157 23227 282370639 98 0.005178801002330147
29 12413 28027 347899151 91 0.007076934998622164
29 12473 29573 368864029 90 0.0108906819987169
29 12547 32377 406234219 67 0.005229128000792116
29 12589 29581 372395209 13 0.01555534900035127
29 12613 28723 362283199 89 0.006096607001381926
29 12671 28513 361288223 73 0.007092228002875345
29 12841 31573 405428893 53 0.0058858150005107746
29 12853 22921 294603613 2 0.004307761999370996
29 13001 25457 330966457 28 0.011510093998367665
29 13159 27697 364464823 33 0.018838389001757605
29 13217 30323 400779091 62 0.004854800998145947
29 13411 22051 295725961 56 0.008787267001025612
29 13463 27259 366987917 5 0.0061352319971774705
29 13711 23333 319918763 87 0.006991096997808199
29 13721 22679 311178559 77 0.01918921499964199
29 13799 23087 318577513 71 0.009628719002648722
29 13831 21569 298320839 38 0.015740802999061998
29 14071 26479 372586009 71 0.007119669000530848
29 14087 29173 410960051 32 0.009868144999927608
29 14323 24677 353448671 66 0.011950170999625698
29 14437 25367 366223379 76 0.009686516001238488
29 14479 19681 284961199 4 0.004239509999024449
29 14563 21617 314808371 51 0.007212278997030808
29 14653 22123 324168319 24 0.0067257789996801876
29 14653 27073 396700669 19 0.00593818699780968
29 14947 21859 326726473 18 0.008829857997625368
29 15227 22247 338755069 23 0.00572275400190847
29 15289 22367 341969063 88 0.0055642339975747745
29 15377 29101 447486077 41 0.004461417996935779
29 15497 21799 337819103 45 0.017440019000787288
29 15727 31181 490383587 12 0.00799528299830854
29 15749 30893 486533857 5 0.00831307100088452
29 15767 21521 339321607 81 0.006364549000863917
29 15923 31379 499647817 54 0.01201805800155853
29 15971 29947 478283537 24 0.012682553002377972
29 16001 24889 398248889 54 0.02096004299892229
29 16057 19447 312260479 52 0.006281628000579076
29 16057 24919 400124383 74 0.01143561199933174
29 16097 26987 434409739 91 0.008675129000039306
29 16139 28001 451908139 11 0.004706561001512455
29 16193 26959 436547087 38 0.010239503997581778
29 16217 26861 435604837 2 0.007183811998402234
29 16253 29387 477626911 59 0.008401305000006687
29 16319 31247 509919793 25 0.005149754000740359
29 16333 22573 368684809 49 0.02512258699789527
29 16487 25913 427227631 3 0.007465083999704802
29 16661 21751 362393411 99 0.006281081001361599
29 16759 28661 480329699 31 0.00793605699800537
29 16921 26687 451570727 58 0.008584650997363497
29 16943 19993 338741399 45 0.005386963002820266
29 16963 20563 348810169 44 0.010931774999335175
29 17077 20219 345279863 56 0.0051771350008493755
29 17107 30181 516306367 46 0.010858188001293456
29 17137 29251 501274387 36 0.014907492000929778
29 17203 23371 402051313 46 0.005399720997957047
29 17293 30971 535581503 81 0.005625876001431607
29 17483 30119 526570477 28 0.01160628100114991
29 17489 20411 356967979 38 0.008431247999396874
29 17489 21817 381557513 77 0.005958752000879031
29 17551 20063 352125713 75 0.007237142999656498
29 17783 24859 442067597 35 0.005030414002249017
29 17957 19777 355135589 92 0.02083579800091684
29 17971 21059 378451289 69 0.013069139000435825
29 18131 24421 442777151 37 0.011705894001352135
29 18401 22051 405760451 40 0.025539577000017744
29 18433 21221 391166693 15 0.02301184400130296
29 18541 25633 475261453 92 0.0052564479992724955
29 18593 27107 504000451 27 0.015495892999751959
29 18749 19157 359174593 92 0.013309132998983841
29 18859 22871 431324189 66 0.009135463998973137
29 19031 20333 386957323 46 0.004859188000409631
29 19571 22741 445064111 72 0.007272377999470336
29 19603 24509 480449927 9 0.012176402000477538
29 19699 22073 434816027 36 0.011331014000461437
29 19739 20233 399379187 86 0.009191287997964537
29 20063 22469 450795547 68 0.0043563510007516015
29 20369 20717 421984573 76 0.004027577000670135
29 20543 23869 490340867 39 0.006459752999944612
29 20693 25561 528933773 17 0.004648002999601886
29 20731 21191 439310621 30 0.009005138999782503
29 20807 23357 485989099 47 0.005047465001553064
29 21767 22637 492739579 2 0.011550044000614434
30 16519 47417 783281423 27 0.0435314000001199
30 16553 37057 613404521 94 0.041524006000145164
30 16649 61657 1026527393 49 0.008058430999881239
30 16787 52147 875391689 46 0.029775342999982968
30 16903 35053 592500859 4 0.004677992999859271
30 16937 47507 804626059 74 0.005382387999816274
30 16937 54799 928130663 68 0.005355837000024621
30 17107 32783 560818781 45 0.0062646189999213675
30 17117 53917 922897289 7 0.013710059000004549
30 17321 41051 711044371 94 0.006773213000087708
30 17321 61051 1057464371 48 0.007201788000202214
30 17341 35933 623114153 10 0.020739268999932392
30 17383 51169 889470727 52 0.010860374000003503
30 17393 44543 774736399 6 0.01440491999983351
30 17443 52321 912635203 40 0.04905528700010109
30 17449 46471 810872479 66 0.019034669999655307
30 17729 38177 676840033 9 0.04140673800020522
30 18049 59441 1072850609 7 0.029514038999877812
30 18229 49597 904103713 95 0.02540704300008656
30 18379 39373 723636367 32 0.013346486000045843
30 18439 57791 1065608249 64 0.009759161000147287
30 18457 31253 576836621 5 0.016668524999658985
30 18481 38603 713422043 63 0.014367105999554042
30 18493 37139 686811527 35 0.015774358000271604
30 18521 49943 924994303 19 0.012160264999693027
30 18719 31277 585474163 67 0.00841673200011428
30 18719 46027 861579413 23 0.017819751999923028
30 18731 55291 1035655721 24 0.01855802099998982
30 18757 48187 903843559 56 0.03905155800021021
30 19051 34231 652134781 17 0.02345662599964271
30 19423 28069 545184187 82 0.02335152200066659
30 19457 36791 715842487 63 0.025821961000474403
30 19541 42157 823789937 61 0.008475230999465566
30 19543 40529 792058247 26 0.030503160000080243
30 19577 38867 760899259 2 0.01000592900072661
30 19753 34939 690150067 47 0.0201603849991443
30 19793 53087 1050750991 62 0.008627184999568271
30 19913 45707 910163491 33 0.008339857999999367
30 20327 39541 803749907 74 0.013080201999400742
30 20369 48163 981032147 6 0.05156198399981804
30 20407 35569 725856583 90 0.02172328500000731
30 20407 49921 1018737847 58 0.023243144999469223
30 20483 32587 667479521 82 0.03540143500049453
30 20759 26237 544653883 42 0.005162962999747833
30 20789 39343 817901627 92 0.009826759000134189
30 21211 46181 979545191 51 0.011585248000301362
30 21227 33751 716432477 59 0.004851726999731909
30 21383 41341 883994603 21 0.006992173000071489
30 21487 45821 984555827 64 0.010684480000236363
30 21557 44507 959437399 4 0.026231877000100212
30 21589 33409 721266901 18 0.011963138999817602
30 21599 31069 671059331 85 0.007696611999563174
30 21649 27689 599439161 91 0.00841019299969048
30 21893 28181 616966633 33 0.018218513000647363
30 21893 44983 984812819 37 0.013420973000393133
30 21893 45833 1003421869 85 0.03339563899953646
30 22123 48413 1071040799 98 0.017770913000276778
30 22409 32707 732931163 55 0.006527074999212346
30 22447 43853 984368291 28 0.020718419999866455
30 22637 33343 754785491 85 0.006853787999716587
30 22643 35491 803622713 40 0.005475185000250349
30 22669 35407 802641283 61 0.038829336000162584
30 22769 29033 661052377 43 0.010476702000232763
30 23209 30403 705623227 89 0.014559072999873024
30 23293 42967 1000830331 27 0.01642899199941894
30 23417 32141 752645797 96 0.018510093000259076
30 23509 36269 852647921 78 0.010786060000100406
30 23741 24851 589987591 80 0.012977228000636387
30 23743 28087 666869641 92 0.010235443999590643
30 23747 41077 975455519 69 0.035123198999826855
30 23887 24917 595192379 22 0.006154124999738997
30 23899 26647 636836653 19 0.007280284000444226
30 24001 36541 877020541 97 0.052626091000092856
30 24049 32371 778490179 30 0.004429760999300925
30 24049 33023 794170127 76 0.013594582999758131
30 24103 24251 584521853 90 0.005445555000733293
30 24107 30517 735673319 9 0.005807280999761133
30 24169 42643 1030638667 85 0.029372686999522557
30 24337 32749 797012413 18 0.00950648900015949
30 24683 26357 650569831 11 0.007597024999995483
30 24907 29753 741057971 50 0.006383930000083637
30 24967 40559 1012636553 41 0.015316496999730589
30 25073 36493 914988989 27 0.012154771000496112
30 25121 26371 662465891 25 0.04076954299944191
30 25561 34679 886429919 99 0.02057786999921518
30 25633 35923 920814259 9 0.016135395999299362
30 25657 31393 805450201 60 0.0064105120000022
30 25933 38891 1008560303 38 0.011263874000178475
30 26041 37409 974167769 39 0.042095983000763226
30 26189 33829 885947681 47 0.016682024000147067
30 26399 35221 929799179 35 0.011707286000273598
30 26479 39863 1055532377 36 0.022188322999681986
30 26561 30911 821027071 79 0.00816090699936467
30 26693 29303 782184979 95 0.02692122999997082
30 26699 38053 1015977047 93 0.01945055299984233
30 26981 32381 873671761 3 0.013716013999328425
30 28051 32687 916903037 25 0.010772833000373794
30 29129 33199 967053671 44 0.009738036999806354
30 29147 33151 966252197 24 0.010981365000588994
30 30817 34367 1059087839 18 0.004477850000512262
31 17497 62057 1085811329 38 0.019155261000378232
31 18199 61781 1124352419 29 0.019489553999846976
31 18587 60539 1125238393 6 0.01697878200047853
31 19433 63317 1230439261 36 0.012869149999460205
31 20327 60659 1233015493 43 0.026361046000602073
31 20347 60089 1222630883 94 0.015229558999635628
31 20483 61261 1254809063 18 0.056133461999706924
31 20521 53939 1106882219 82 0.02187107899953844
31 21517 56333 1212117161 78 0.008615120999820647
31 21991 57593 1266527663 62 0.022592166000322322
31 22003 52267 1150030801 18 0.011153354000271065
31 22093 54959 1214209187 74 0.008829736000734556
31 22193 51431 1141408183 76 0.014205567000317387
31 22453 57077 1281549881 79 0.0069723789993076934
31 22511 55663 1253029793 77 0.007752370999696723
31 22901 49171 1126065071 15 0.013373343000239402
31 22963 53479 1228038277 30 0.012267167998288642
31 23581 62473 1473175813 91 0.01649485999951139
31 24181 48779 1179524999 2 0.012866557999586803
31 25439 49783 1266429737 86 0.011689451999700395
31 25759 61151 1575188609 97 0.004784905999258626
31 25793 64969 1675745417 64 0.025199831999998423
31 26449 51593 1364583257 9 0.049109338000562275
31 26501 56983 1510106483 92 0.024327674000232946
31 26641 44623 1188801343 29 0.010034531000201241
31 27241 46933 1278501853 63 0.02017318100115517
31 27253 61223 1668510419 98 0.012163412000518292
31 27367 57571 1575545557 74 0.006383519999872078
31 27457 42829 1175955853 32 0.007819335998647148
31 27617 58237 1608331229 9 0.020709897000415367
31 27763 41617 1155412771 26 0.025661374000264914
31 27809 54499 1515562691 84 0.018653147000804893
31 27941 48271 1348740011 88 0.011888250999618322
31 27947 55337 1546503139 83 0.014370103001056123
31 28123 41491 1166851393 47 0.019813495000562398
31 28879 39103 1129255537 5 0.012170656000307645
31 29059 65327 1898337293 18 0.008641964999696938
31 29173 55681 1624381813 23 0.017982390001634485
31 29207 65071 1900528697 4 0.005357536001611152
31 29209 43889 1281953801 24 0.011512795999806258
31 29303 64013 1875772939 57 0.027346257000317564
31 29339 48299 1417044361 20 0.035121159000482294
31 29401 39181 1151960581 85 0.011131929999464774
31 29501 52183 1539450683 33 0.008809904000372626
31 29921 56963 1704389923 52 0.011759156999687548
31 30241 42299 1279164059 94 0.029937848999907146
31 30553 45319 1384631407 4 0.011064321999583626
31 30839 60937 1879236143 61 0.026086554000357864
31 30911 54311 1678807321 67 0.010051650999230333
31 30949 62053 1920478297 74 0.007405290998576675
31 31019 36833 1142522827 49 0.007016489998932229
31 32051 56671 1816362221 71 0.022242455999730737
31 32059 56207 1801940213 79 0.01766636000138533
31 32939 44129 1453565131 92 0.005997932999889599
31 33071 56101 1855316171 79 0.008448741000393056
31 33113 60589 2006283557 84 0.018440080000800663
31 33457 36997 1237808629 90 0.0338699820003967
31 33487 38803 1299396061 94 0.010389359000328113
31 33703 56713 1911398239 2 0.015402697999888915
31 33721 50153 1691209313 56 0.008701602999281022
31 34183 48239 1648953737 11 0.007419968998874538
31 34351 42697 1466684647 44 0.007572554999569547
31 34651 55441 1921086091 71 0.012189266999484971
31 34721 36457 1265823497 76 0.042896910999843385
31 34807 50539 1759110973 38 0.007663796000997536
31 35171 51577 1814014667 93 0.013577755000369507
31 35279 42569 1501791751 84 0.022840084000563365
31 35323 38959 1376148757 39 0.016012344998671324
31 35353 46819 1655192107 73 0.05854242499844986
31 35963 37253 1339729639 9 0.004521835000559804
31 36209 36721 1329630689 82 0.021751154001321993
31 36353 40423 1469497319 19 0.033614383999520214
31 37253 43717 1628589401 52 0.031340194000222255
31 37549 50989 1914585961 44 0.02187869900080841
31 37643 51413 1935339559 66 0.01558839899917075
31 37717 55243 2083600231 93 0.0055851800007076235
31 38459 52783 2029981397 34 0.019311247999212355
31 38543 55529 2140254247 35 0.012821613998312387
31 38861 40177 1561318397 26 0.0168865449995792
31 38971 48397 1886079487 79 0.006115635000242037
31 39659 46237 1833713183 44 0.012791224999091355
31 39703 52363 2078968189 72 0.019734424000489525
31 39847 51659 2058456173 36 0.007375805000265245
31 39857 46447 1851238079 63 0.013833605000399984
31 40127 51383 2061845641 7 0.005904992000068887
31 40193 42307 1700445251 67 0.00608952800030238
31 40583 43487 1764832921 20 0.005498746999364812
31 40637 42457 1725325109 18 0.006157765999887488
31 40819 47563 1941474097 80 0.02327390200116497
31 40993 41491 1700840563 71 0.011619647999395966
31 41183 43573 1794466859 92 0.017354926001644344
31 41183 47609 1960681447 19 0.013803247000396368
31 41953 42089 1765759817 83 0.015848136999920825
31 42533 44563 1895398079 35 0.008408090001466917
31 42787 45823 1960628701 57 0.011045070999898599
31 42839 46327 1984602353 25 0.0049719220005499665
31 43291 43661 1890128351 26 0.011246175001360825
31 44389 45589 2023650121 66 0.02466196699970169
31 44887 46751 2098512137 1 0.009286749998864252
31 45127 46027 2077060429 43 0.007409973000903847
32 32887 100733 3312806171 77 0.020746252001117682
32 32939 73453 2419468367 53 0.01334015499924135
32 33073 87559 2895838807 92 0.026956128000165336
32 33151 69677 2309862227 28 0.018418878000375116
32 33181 104659 3472690279 73 0.00895825500083447
32 33317 74317 2476019489 71 0.030315768000946264
32 33601 80651 2709954251 62 0.15545625599952473
