# bitsize(pq) p q pq trialdiv
58 292330343 770615429 225274272680662147 0.733460903168
58 324961961 823180517 267502355061313837 0.815358877182
58 345956431 655230427 226681180007526037 0.865957021713
58 378082699 761671327 287974751063071573 0.94858288765
58 383595083 431208203 165409346420065849 1.11001086235
58 394899073 699560027 276255606170154971 1.19621300697
58 427192837 673554461 287737641068595857 1.0725979805
59 332283101 1060910621 352522671029715721 0.833446979523
59 371486149 854448019 317415604098988831 0.929939985275
59 450799597 845859671 381313198805352587 1.15575289726
59 458891071 726202003 333247614919015213 1.14962291718
59 504970493 869650559 439147871515955587 1.26472616196
59 538513663 927888209 499680478283099567 1.35561394691
59 538796743 947827613 510686430809864459 1.42665791512
59 576705991 880974071 508063024661359361 1.44462490082
59 596268731 934974673 557496161786849963 1.49353408813
59 666620287 857774039 571809576059329193 1.68179988861
60 603151741 1477741183 891302167273849603 1.52361989021
60 651400691 1163299853 757774328084398423 1.63180398941
60 704966617 1112897371 784555494702063907 1.9557929039
60 709196573 912529771 647162986353674783 1.92924308777
60 795114119 1290196867 1025853745241265173 2.32024884224
60 871949753 1289684197 1124539817022153341 2.18969392776
60 872659769 1226343227 1070180397188534563 2.1969230175
60 891230719 962225591 857565005307129929 2.30638718605
60 904316689 1214978987 1098725774728414043 2.29211306572
60 912524099 923090381 842342218217591719 2.38159418106
61 613629563 1921137331 1178866660884516353 1.53596615791
61 794370887 1599474641 1270576089305176567 2.05963587761
61 929804597 1612485019 1499295983259832343 2.35140609741
61 1030858277 1916707049 1975853326045894573 2.66662788391
61 1139239687 1977883753 2253283667690105311 2.99247503281
61 1173417083 1446779801 1697676133832740483 3.44686198235
61 1211214803 1265257579 1532498709292741937 3.63567590714
61 1253388293 1339412369 1678803782803996117 3.45299196243
61 1272875977 1745908783 2222325347914005991 3.38613176346
61 1295217457 1667957111 2160367167694486727 3.72868585587
62 1196033119 2591868203 3099960210871015157 3.00515007973
62 1196896171 3249099437 3888834675343555727 3.06953001022
62 1210748207 3650023427 4419259319748245389 3.24686384201
62 1257869567 3380042321 4251652370757945007 3.17658805847
62 1373844149 2349550517 3227916230560375033 3.47450685501
62 1526026393 1843084871 2812596157685000303 3.83063411713
62 1662766681 2105220269 3500490119459057189 4.64601397514
62 1745571041 2117785447 3696744947334440327 4.40666294098
62 1835235827 2016756949 3701224607156011823 5.60197091103
62 2021104817 2257385101 4562411901455131517 5.88084697723
63 1583242613 3355337747 5312313702057812911 4.49285006523
63 1806300451 3424553567 6185772652545758717 5.70394396782
63 1824024199 2873375951 5241107267448638249 5.12950396538
63 1965949283 3571448081 7021285794113675923 5.45543789864
63 1983093433 3653738321 7245704470275545993 5.02343702316
63 2111697949 2602423687 5495532762266917963 5.40872097015
63 2148410599 4011310921 8617942898560851679 5.39755010605
63 2200127911 3443711657 7576606134001758527 5.55197095871
63 2261234551 2466017629 5576244266069899579 5.65972995758
63 2484319247 3150827531 7827661479240789157 6.24052596092
64 2173307159 7278215537 15817797931307129383 5.68686199188
64 2372358361 6854608643 16261588125603914123 6.18198800087
64 2448201703 7168596173 17550169358857882619 6.65775299072
64 2469566039 3783088073 9342585827626752847 6.46099591255
64 2888202763 6340429049 18312444697927262387 7.70296001434
64 3288940481 3591437827 11812025254214974787 8.51303195953
64 3391297319 3523883509 11950536696540012371 8.51882410049
64 3473308021 4822356593 16749529834589132453 9.1789150238
64 3608629963 3832332947 13829471500736290961 9.47013807297
64 3621576583 3720268133 13473235952953929539 9.58263206482
65 2450481511 8573511109 21009230456957605699 7.25968599319
65 3092011007 6416138537 19838770978840876759 8.26908588409
65 3928111183 6777170737 26621480161110051871 10.8341939449
65 3977815981 5711424751 22718996648806745731 10.7588088512
65 4156420337 5296814443 22015787272200527291 12.3362648487
65 4361882699 4441936607 19375206436128062293 11.7370038033
65 4405745459 5324582947 23458757139814087673 12.5800950527
65 4423139531 7930677289 35078492224579811459 12.5774741173
65 4435933169 7966178027 35337433340128277563 12.086796999
65 4851145501 5331475619 25863763962803040119 13.7205851078
66 4348688581 12727486789 55347876464152656409 11.993573904
66 5065724381 11995020403 60763467306069545543 13.7493588924
66 5280899287 13031102239 68815938522759203593 15.4937968254
66 5410693133 8888700253 48094029420202462649 15.288159132
66 5470116727 12547859419 68638255695916401613 16.0684020519
66 5826647797 6720348023 39157101003286255331 16.1079750061
66 6479725199 9459981287 61298079127442351113 19.0127761364
66 6574600507 10798480157 70995693115041639599 19.2859928608
66 8182171559 8868721837 72565403579383633883 23.0006937981
66 8489191699 8497390249 72135974764974343051 24.5200128555
67 5707891753 16181228213 92360699070393627389 16.136521101
67 6065265953 13385360951 81185774044716001303 17.4233238697
67 6245384641 13577310311 84795525282410333351 17.8399231434
67 7296027457 11028387449 80463417634338187193 20.3828010559
67 7678043959 17044691603 130869891395432176277 21.4069621563
67 7816142731 15936201601 124559626303406712331 21.5036280155
67 8061724381 13144730947 105969197957115118807 22.941598177
67 8620597859 11479376581 98959089176823340079 25.3133108616
67 8656342909 16203023107 140258924176642598263 24.7429320812
67 10792193219 10960312247 118285807510196053093 31.998085022
68 9139682441 23865465383 218122774907298439903 26.0919950008
68 10677653479 15378252859 164203655140843046461 32.6423370838
68 10916067983 18299568977 199759339012529763391 34.401747942
68 11051233621 23955265093 264735230995729291753 36.7350790501
68 11656156517 16736440723 195082572604780641791 37.441740036
68 12521352293 22042824289 276005968455266244677 35.0550460815
68 13343933143 14342615909 191386907785424171987 40.7472128868
68 13777366961 15283983853 210573054168779680733 39.8011040688
68 13796766133 17533716311 241908583385234495363 37.8516230583
68 14639083853 18760597939 274637966361439978967 40.9353709221
69 12380559271 24914625251 308456994634758752021 37.2318539619
69 12438677299 25180804927 313215906616022252173 35.8471240997
69 14069113043 29498400023 415016324511220799989 41.6872680187
69 14139245689 27891184597 394360311574235452333 42.271378994
69 14648628853 22909578299 335593909680794061047 39.6596460342
69 15981165667 29040929111 464107899246494032037 43.9582471848
69 16146992753 31538252279 509247930991298734087 46.3054330349
69 18615905873 23158515073 431116736757419723729 51.8863370419
69 20933729741 21350734199 446950499493792112459 59.2817890644
69 21937211059 25871089009 567539539916608150531 63.4494428635
70 17730951179 36218057119 642180602575222393301 52.9580719471
70 17748520649 65898465323 1169600272522675954627 49.6917870045
70 19562378411 56666034683 1108522413519696428713 56.281840086
70 21516390437 33367426621 717946579055383623377 61.4378540516
70 21605897491 33231304033 717992148429252881203 60.2902040482
70 23923052557 38594143843 923289731548506956551 71.0746369362
70 23930651009 47599471201 1139086333524077091809 74.1615018845
70 24027693191 40387940713 970429048068261785183 68.6704909801
70 26021560511 27501501941 715631996901115451851 75.9891841412
70 29999581481 30231408143 906929591871295399783 90.0369689465
71 26447721799 64202302921 1698004646509733074879 73.9122350216
71 27234012499 60225146903 1640172403510413140597 75.4453239441
71 27750403817 46290728923 1284586420596531499091 79.1463809013
71 31800801203 60620868629 1927792192024008160687 91.4985790253
71 34055659723 66546048559 2266269585635538489157 105.573740005
71 34385521361 46121081791 1585897443116858637551 92.0913009644
71 35650200763 65391210581 2331209785348259873303 93.8704769611
71 35920799251 47588251327 1709408022623301356077 94.186784029
71 37042422077 40813406329 1511827423638921125333 96.4176089764
71 37349944111 55503715031 2073060654360720632441 97.1177370548
72 37315662287 95307976457 3556480262726758777159 96.2455599308
72 39187880231 96901591057 3797367944535056694167 102.023749113
72 39728783251 96664671647 3840369787892748184397 103.418982983
72 41109921029 77566171343 3188739178432612871947 106.439651012
72 42116793617 58128245657 2448175325654145571369 109.017703056
72 46289792573 101804576969 4712512750877023051237 122.007367134
72 50815863569 81202171261 4126358456305548690509 132.977128029
72 52269182701 85667377787 4477763821064292062687 136.109153986
72 56505428099 70122450227 3962299069427454728473 147.254151106
72 57157492537 68539759549 3917560794909741985813 149.020222902
73 38237418979 128040591923 4895941759678914306617 99.7508380413
73 41023840237 123835976651 5080227321723486306287 106.857398987
73 65054351303 80165409433 5215108707603212041199 179.68095994
73 66098841059 98452248569 6507579530063491194571 172.57595706
73 66270030389 86791297883 5751661948207161366487 173.489120007
73 66825048259 83460568559 5577256521678753088781 173.206035137
73 68564081533 115823689699 7941344903975128228567 179.055763006
73 73163384423 85069798459 6223994367442950004157 192.060218811
73 73998143801 108822599393 8052670358681829312793 197.568051815
73 78410514617 112092959267 8789266621067889105739 210.175386906
74 69277503623 249499758253 17284720406309831650619 183.478748083
74 70449891401 167088456863 11771363640359023135063 184.038793087
74 76665998671 175560721771 13459538061975286766341 198.735867977
74 79010491481 180232062277 14240223821139969962237 205.698590994
74 82830335807 211926005233 17553902179685429278031 216.187986135
74 93690634127 129232878829 12107910367546763197283 242.228893995
74 96142455259 167828869627 16135479589282391518393 250.603339195
74 97873252283 137761162219 13483132984659475095977 255.995050907
74 105627307873 115099453787 12157645441173584765051 274.490957975
74 111154200317 120815843699 13429188491986008252583 291.646232843
75 96482968579 232714008911 22452938409653139007469 256.582461834
75 114012965863 185957142253 21201525311672323909339 295.748106003
75 126273507067 206432680231 26066978506008929692477 334.868624926
75 131990661629 178593224279 23572637835041596490491 348.949451923
75 134418515761 225192946361 30270101609692106095721 358.315203905
75 148491442987 191701548833 28466039609055015884171 389.466820002
75 149231408813 233633813411 34865503121677102991143 2425.53401303
75 154781498309 193110414767 29889919336708699129003 397.585255146
75 156506030689 199040681999 31151067085294983867311 402.314885139
75 174681230263 183443040757 32044056042618410829091 449.63173604
76 138915355289 460529702707 63974647272680450067323 357.003786802
76 148503084607 340984718233 50637282461449254539431 381.943042994
76 151702557301 433691872153 65792166086268448739053 390.219681978
76 157487910169 308084085997 48519518859994006803493 405.075120926
76 164430696877 324274089071 53320614445098899531267 422.862308025
76 206112476429 328829144437 67775789281939398975473 530.003163099
76 207026329481 256619213887 53126933925325272702647 532.057826042
76 213315072233 256968325717 54815216961914926516061 553.461473942
76 237742538237 252568242571 60046215066887858687327 636.210678816
76 243282668809 278262807731 67696518495083317762379 648.651805162
77 153080428157 501035725373 76698763362051908527561 402.541189909
77 176588539441 531453169939 93848539060817577064099 459.568387985
77 231037347379 369883752781 85456961081112054310999 614.397345066
77 238717853723 401148410801 95761287650807031262123 652.900583982
77 239311390469 347491061383 83158569075114360158627 633.437039852
77 253631104949 527043949793 133674739342683869825557 654.770280838
77 275132232737 303024646367 83371847529292565516479 709.63556385
77 285159458917 440247801407 125540824838618991296219 739.628544092
77 300684701279 386855615647 116321565228921833312513 787.010011911
77 365764781797 410151642269 150019025938201986977393 945.244979858
78 311741859409 500929400089 156160662616379750087401 805.383508921
78 345203312711 529615961671 182825184433451203100081 894.96032691
78 350624826913 765498651139 268402832057746845303907 911.915739059
78 377516682797 750962530693 283500883492061657588321 984.960428953
78 428668579109 687245448061 294600529719436929157649 1121.26579309
78 431739306641 550339921751 237603376233638934648391 3714.70418906
78 449533933109 585514551283 263208659130798272128847 1159.85301399
78 452496096119 595378992617 269406669870455423353423 1162.34512901
78 459220824703 464312175559 213221820179848100033977 1179.670017
78 474368476859 476846844679 226201111405397378783261 1218.49488497
79 346435965251 1010782380031 350171369484742592302781 889.855166912
79 371776556687 948696249251 352703024888408682791437 954.970435858
79 443499829637 823297082207 365132115699443683968859 1139.22967196
79 452840993467 775664965381 351252893520678202165927 1163.24964905
79 536505891521 632239732129 339200341140867372378209 1378.23822689
79 536941302479 585316913453 314280825872441937349987 1379.36817718
79 549269236739 973408326557 534663248563350653777623 1411.06075597
79 585937935923 976294908613 572048223604835134804799 1505.21512914
79 590197643221 819870235207 483885480566218339081747 1516.21276212
79 725897227571 780816882941 566792810567501944766311 1864.74108005
80 569713177753 1815817367267 1034495082524768854811051 1463.51904011
80 641719340879 1559706332693 1000893719780554249057147 1648.59748197
80 648587953609 1273263189259 825823166327163679085731 1666.29645801
80 708966636563 1451945127467 1029380653494315297775921 1821.32719111
80 720439155523 861890764271 620939854364472300718733 1850.89165592
80 731598723431 979651063249 716711467280790239287319 1879.5364759
80 763713532999 1276643745479 974990105240843223561521 1961.99196601
80 775678492639 800726809481 621106564593857813910359 1992.78298497
80 809102865161 834872637689 675497843198691373652929 2078.63442206
80 872568086431 1079504612273 941941273824490207367663 4845.06928515
81 868935968617 1503242629333 1306221590185836251642461 2765.27829385
81 869950417891 1738335419921 1512265624995000916206611 3529.32469082
81 881878597477 1735784395777 1530751108470282641654629 2874.38562918
81 914620335301 1677552286769 1534323435009622085932469 2646.558249
